@relation PulsarCandidates_2022-06-24T20:17:59.807064
@attribute Profile_mean numeric
@attribute Profile_stdev numeric
@attribute Profile_skewness numeric
@attribute Profile_kurtosis numeric
@attribute DM_mean numeric
@attribute DM_stdev numeric
@attribute DM_skewness numeric
@attribute DM_kurtosis numeric
@attribute class {0,1}
@data
136.995828984,59.1561415534,-0.196243377369,-0.55592920824,0.592982368469,0.134775872325,0.167896572641,-0.38841589064,?%/data/testpfd/pfds/L53aapa_beam0.dat_5.31ms_Cand.pfd
105.424553986,59.566040342,0.367474293536,-0.476215251276,0.594271430969,0.127921980997,0.518030544485,0.298772288105,?%/data/testpfd/pfds/L54aapa_beam0.dat_5.31ms_Cand.pfd
141.137858848,68.2227043412,-0.141980067337,-0.942680611357,0.727950286865,0.148492887102,0.640103526093,-0.162991318349,?%/data/testpfd/pfds/L55aapa_beam0.dat_5.31ms_Cand.pfd
130.530367901,56.1581200469,-0.256226051292,-0.21479354868,0.713607406616,0.155715470578,0.130682748909,-0.840864354649,?%/data/testpfd/pfds/L56aapa_beam0.dat_5.31ms_Cand.pfd
105.46079966,55.9510368171,0.61376970278,0.556887255014,0.738044967651,0.213267298651,0.482364122745,-0.771404912041,?%/data/testpfd/pfds/L57aapa_beam0.dat_5.31ms_Cand.pfd
119.504065694,60.5214842408,0.0679489230714,-0.498772804071,0.669978561401,0.162286500796,0.662717707924,-0.258026120974,?%/data/testpfd/pfds/L58aapa_beam0.dat_5.31ms_Cand.pfd
128.083811102,68.7689027705,-0.274649442765,-0.851819879461,0.631764793396,0.152529402853,0.0170965925652,-0.530109704652,?%/data/testpfd/pfds/L59aapa_beam0.dat_5.31ms_Cand.pfd
136.293397889,55.7255083527,-0.126462227871,-0.207620696208,0.689150238037,0.188996882125,0.636125890829,0.200615872167,?%/data/testpfd/pfds/L5aapa_beam0.dat_5.31ms_Cand.pfd
134.615663632,55.4037275398,-0.0380741374496,0.180788345956,0.72329246521,0.131401750848,0.520362181592,0.119981769964,?%/data/testpfd/pfds/L60aapa_beam0.dat_5.31ms_Cand.pfd
143.695728333,61.299536858,0.00901943689884,-0.541444853189,0.600869445801,0.115646009856,0.140110114378,-0.10089317288,?%/data/testpfd/pfds/L61aapa_beam0.dat_5.31ms_Cand.pfd
133.170396304,58.3476844264,-0.278252544118,-0.288651296677,0.573624649048,0.120759608809,0.212997140266,-0.155711806089,?%/data/testpfd/pfds/L62aapa_beam0.dat_5.31ms_Cand.pfd
119.26325986,64.3780761328,0.0465316299997,-0.675594076746,0.685606765747,0.133052747757,-0.127470193887,-0.858237899191,?%/data/testpfd/pfds/L63aapa_beam0.dat_5.31ms_Cand.pfd
128.752802895,69.410937861,-0.0817235033135,-1.00650961531,0.674204788208,0.111957614806,-0.120359116164,0.206840968401,?%/data/testpfd/pfds/L64aapa_beam0.dat_5.31ms_Cand.pfd
134.039699747,53.0443814841,0.116593331437,-0.000600660939991,0.749129486084,0.191986090097,0.662819126671,-0.0471785611111,?%/data/testpfd/pfds/L65aapa_beam0.dat_5.31ms_Cand.pfd
